ID,Claim
15746,1
14728,1
13053,0
11619,1
19748,1
16571,0
15027,0
19085,0
12413,0
18033,1
14020,1
18076,1
18855,0
18551,0
17376,0
11632,0
14328,1
15217,1
15957,0
11812,1
15331,1
11418,1
12312,1
18948,0
16604,0
16018,1
11228,0
11290,0
13063,1
13155,1
11637,0
16811,1
13504,0
13269,0
15091,0
15467,1
12077,0
19170,1
12970,1
16998,0
18569,0
11642,0
11195,1
15648,0
14136,0
14590,1
15639,0
12389,1
18625,0
12650,1
19223,1
18891,0
13809,1
14184,0
18247,1
15047,1
19866,1
16703,1
14715,0
17326,1
16022,0
13265,1
11708,1
12983,0
16064,1
13855,0
12558,0
19679,0
14078,0
16854,1
12961,0
18964,1
18544,0
13419,0
15061,1
17580,1
14400,0
12766,0
11450,0
14086,0
15449,1
16153,1
13371,1
16215,1
11530,1
19062,1
12624,1
14638,1
17685,0
19068,0
16331,1
11189,1
14502,1
17352,1
13058,1
19851,0
12425,0
13211,0
13343,1
17051,1
18471,0
19379,0
17137,1
13312,0
12611,0
17082,0
15498,1
11826,1
13211,0
19838,0
19238,1
11525,0
19518,1
16237,0
15769,0
13519,0
18853,0
11913,0
17932,0
13821,1
14783,1
11040,0
19003,1
12682,1
16581,0
13510,1
12667,1
16815,1
14309,1
13156,0
11771,1
16166,1
15655,1
14037,0
18942,0
11266,0
11683,1
14097,1
13879,0
16473,1
14017,0
12615,1
12746,1
12668,0
16155,0
14075,0
15476,0
17270,1
13708,0
12518,1
16403,1
11541,0
14495,0
12472,0
16519,1
12566,0
15445,1
12337,1
11177,1
12717,1
14478,1
14961,1
17322,0
17364,1
11869,0
12971,1
17705,1
18876,1
18299,1
18132,1
17891,0
11019,1
14327,0
18983,1
12165,1
11116,1
15950,1
13617,0
11006,1
14851,1
11902,1
18722,1
18416,1
11966,1
14228,1
18117,0
11255,0
15728,1
12304,0
16684,0
15776,0
17925,1
18466,0
12780,0
16897,0
13119,0
12425,0
15412,1
14916,1
11856,0
19876,1
16360,1
12137,1
11584,0
19393,1
19290,1
19347,0
15353,1
11193,1
13351,1
15397,1
16243,0
19095,1
17440,1
12307,1
12831,1
11272,0
13016,0
14611,1
18499,1
18797,0
13624,0
13552,1
18736,1
15754,1
14039,1
11948,0
15979,1
12591,0
16496,1
15492,1
12189,0
16625,1
19976,1
19346,1
15782,0
14479,0
14893,1
11285,0
19828,1
16956,0
17061,1
18767,1
16269,0
19074,0
11970,0
16271,0
19651,0
14577,0
17449,1
16687,1
16975,0
19155,1
11674,0
15045,0
17912,1
16447,0
15422,0
15807,0
16193,0
19018,0
11852,1
12668,1
19143,1
17073,1
16458,0
16974,0
19536,0
16768,0
18629,1
14821,0
18085,1
17809,0
11436,1
11060,1
17578,1
15153,1
17589,1
12626,0
16430,1
17799,1
17321,0
16702,1
19497,0
18644,0
12267,0
19563,1
14367,0
18532,1
17102,1
14824,1
17552,1
13522,1
17631,0
16869,0
19668,0
13574,1
19782,1
11876,0
15557,1
17125,0
15428,0
19018,0
13736,1
13504,0
11932,0
17613,1
11640,1
18007,0
12423,0
12735,1
14976,1
13629,1
14281,1
11319,0
17414,1
11406,1
11239,0
18454,0
17234,1
17948,1
14954,0
14589,0
16908,0
18621,1
17932,0
13747,1
17709,0
16601,0
16149,0
14725,0
17160,1
19902,0
12871,1
16082,1
15395,1
16159,1
18287,1
11861,1
11864,1
11506,1
17494,1
11644,1
18831,0
14448,0
16277,0
15541,1
16838,0
19876,1
18387,1
13878,1
14374,1
17713,1
11961,0
11366,0
18895,0
18398,0
18233,1
12747,0
11054,0
13169,0
13532,1
17396,1
15377,1
12558,1
14637,0
17349,1
19196,0
16534,1
15165,0
16638,0
13333,1
11460,1
16843,0
15063,0
17942,1
14204,0
14654,1
18450,0
13015,1
17701,1
17118,1
16315,1
17392,0
13650,0
11877,0
19902,0
17598,1
14904,0
12201,1
15236,1
11412,1
12590,1
19615,1
15915,0
19865,0
17035,0
18757,1
12076,1
18130,0
12397,1
14692,0
19926,0
16712,0
14729,0
19040,0
14714,0
12335,1
14819,0
19528,0
12611,1
14166,0
15793,0
11707,0
16365,1
17652,1
16584,0
14004,0
14228,1
18783,0
14952,1
19614,0
16892,1
19480,1
19315,0
15742,1
16972,1
15775,0
18787,1
18112,1
15014,0
19225,1
12230,1
14722,1
11810,1
18940,0
17363,1
18845,0
17966,0
19169,1
19781,1
18460,1
13427,0
17744,1
11996,0
16290,1
16804,1
18169,0
18868,1
17639,1
16084,0
19418,1
12640,0
13112,1
14299,0
12622,1
11638,0
19896,0
13188,1
13616,0
16670,1
11575,1
13106,1
17768,0
19244,0
13564,0
12968,0
17971,1
14596,0
18498,0
11477,0
15229,0
14167,1
18401,1
14787,1
17401,0
14225,0
17490,1
16828,1
16432,1
11711,0
18713,1
14173,1
14518,1
12062,0
18728,0
14346,0
14109,0
18806,1
15279,1
13687,0
14778,1
11290,1
18562,1
13433,0
18641,0
18010,0
11431,1
19670,0
11537,1
13836,1
11627,1
14389,1
16813,0
15539,1
19643,1
12725,1
12977,0
19141,0
17675,1
12735,1
17571,0
13217,1
18763,1
19321,1
16037,1
12748,0
19686,1
19704,1
11940,0
16382,1
16885,0
15629,1
12537,0
16857,0
19426,0
19188,1
16688,0
18953,1
18315,1
13594,0
12891,0
17241,1
11912,0
11877,0
14214,1
16891,0
16218,0
19790,0
14831,1
11208,1
19289,1
11119,1
16603,1
19030,1
17043,0
12444,1
14317,1
11096,0
16069,1
19114,0
12287,0
11011,0
16631,0
18494,0
12552,0
17556,0
15404,1
15318,1
11206,1
11568,0
12826,1
15148,0
15791,0
18269,1
17320,1
14541,1
11216,1
12529,0
11301,1
16176,1
11013,1
18230,0
18054,0
15093,1
15269,0
11233,1
19928,0
19382,1
13887,1
16449,0
13404,1
17909,1
11770,1
18278,1
16929,1
18076,1
16015,0
17348,1
11818,0
14125,1
14298,1
18578,1
17665,0
18331,0
14873,1
11456,0
16509,0
13531,0
19556,0
13049,0
19374,0
18550,1
11265,1
11117,0
14451,0
14062,0
15810,0
19016,1
13213,0
13233,1
12744,1
14995,1
14390,1
13942,0
12321,1
17254,1
16124,1
16092,1
19798,0
12841,0
12055,0
17626,1
14932,1
18795,0
16476,1
17928,0
11057,1
17600,0
15676,0
12563,1
13548,0
18389,0
17101,0
14784,0
15234,0
15376,1
19363,1
16482,0
19183,1
16477,0
13376,0
12224,0
14146,0
17411,1
15197,0
13006,1
16215,1
11315,0
13648,1
14503,0
17148,0
12811,1
11406,0
13597,1
12152,0
17946,1
14996,1
11422,0
14341,0
11406,0
15848,1
11338,1
17849,1
19223,0
15894,1
17406,1
14912,0
18464,1
13174,0
19507,1
18143,1
14360,1
12435,0
18452,1
18577,0
12397,0
13029,1
14277,1
16493,1
16131,1
15468,1
16102,0
12032,0
17184,0
18580,1
18327,1
15316,1
15077,1
11941,0
12941,0
11094,1
16781,0
18680,0
16304,0
16648,0
11277,0
14167,0
13315,0
11705,0
16957,1
16655,0
13225,0
19367,0
17537,1
12986,0
12318,1
19236,0
11437,1
19903,1
14006,0
11506,0
19883,1
16633,1
15786,1
18996,1
15472,0
13117,1
11045,0
18787,0
17309,0
18722,1
12542,1
15157,1
13203,1
12398,1
17993,1
12993,1
12759,1
17767,1
17921,1
17779,1
16636,0
19106,0
19057,1
12407,1
16461,1
15606,1
14575,0
14586,0
13966,0
12208,1
19150,1
13010,1
17357,1
18276,0
14601,1
13444,0
17143,1
11386,0
19862,1
15944,1
14959,1
19156,1
16370,1
15009,1
16079,1
17349,1
17818,1
19807,1
16178,1
16513,0
19320,1
18203,1
13161,0
19456,1
17755,1
11919,1
19640,1
11815,0
12112,1
17216,0
11214,0
11669,1
17314,1
11509,1
16454,0
19030,0
17593,0
18360,1
19580,1
11977,0
19737,1
18507,0
15507,0
11491,1
13536,1
11573,1
14431,1
14721,1
11699,0
11563,1
11362,0
12812,0
16935,0
19733,0
15096,0
17211,1
13603,1
18298,1
14585,1
14893,1
16343,0
13879,1
12842,0
14273,0
18773,1
19648,0
13592,1
13775,1
15249,1
14020,0
18563,0
12275,0
15387,0
15995,1
15899,1
15137,1
14041,0
15819,0
19081,1
19515,1
11570,1
13755,0
16405,1
13059,0
13694,1
15838,1
12521,0
14636,0
17218,1
16565,0
13674,0
16007,1
18549,1
16278,0
11608,0
12703,0
18816,0
13114,1
11636,0
16363,0
19212,0
13223,1
19725,0
11428,0
13736,0
18682,0
12306,0
13015,0
18377,0
16566,1
11861,1
17992,1
11215,1
17724,1
15996,1
12993,1
12407,1
15389,0
13165,1
18639,1
19135,1
12565,0
11774,1
17618,0
19916,0
19444,0
14216,0
18438,1
16045,1
16421,1
16126,0
13129,1
15914,0
13427,0
16970,1
19420,1
17876,1
13716,1
15770,1
19307,1
17207,1
17272,1
11284,1
12817,0
15830,0
13429,0
16894,0
15450,1
14119,0
19725,1
12517,0
18864,1
14579,1
16486,1
13738,0
17948,1
14132,1
14268,0
11086,0
18620,1
12401,1
19829,0
15423,0
15972,1
16458,0
11633,1
12442,0
12472,1
19642,0
18206,1
14366,0
13159,0
12396,1
14945,0
13146,0
15064,0
17065,0
12741,1
19022,0
13210,0
17068,0
14992,0
17796,0
19388,0
16280,1
15711,0
11952,0
14585,0
15953,1
13761,1
16068,1
18718,0
15312,0
17962,1
19774,0
15064,1
17379,1
19848,1
16437,1
16398,0
17998,1
17145,1
19395,1
11522,0
11596,1
18575,1
11091,1
13970,1
17058,1
12154,0
15695,0
13719,1
18372,0
16797,0
15015,1
19037,0
18862,1
12441,1
14450,0
11610,1
16325,0
14429,1
13329,0
17752,1
16019,0
15478,0
18430,0
11387,1
15138,0
14545,1
14977,0
19531,0
11821,1
19166,0
12520,0
16916,0
12328,0
14294,1
13760,1
13254,1
13272,1
19414,0
19889,1
11773,1
14389,0
16140,1
19323,1
11061,0
18969,1
18723,0
12675,0
11014,1
11323,0
15235,0
12585,0
19885,0
11817,0
13352,1
13102,1
18322,1
18951,1
16481,1
11151,0
11524,0
13525,0
16233,0
13429,0
18501,0
18403,0
13154,0
16046,1
14802,1
15233,1
19726,0
12133,0
18407,1
14633,1
11285,0
13057,1
12655,1
19427,1
18164,0
12909,0
14514,1
17501,0
19547,0
18072,1
18857,0
17682,0
19438,1
19062,1
16502,0
17361,0
19800,1
17781,0
17265,0
15974,0
18564,1
17764,1
19689,0
18158,1
15594,1
16616,1
15168,1
18967,1
13591,0
12050,1
15914,1
17830,0
11062,0
13242,1
11966,0
18734,0
12779,0
15621,1
19957,0
13505,0
14060,1
13924,1
18863,1
16034,0
17474,1
18309,1
17656,1
11849,1
15055,0
11961,0
15869,1
11424,1
18050,0
16026,1
17099,0
16043,1
18992,0
19454,0
11260,0
18712,0
19187,1
14097,0
11787,1
11062,1
18524,0
16450,0
11171,1
13342,1
17193,1
15276,0
15114,1
11732,1
13769,1
17011,0
14784,0
13560,0
17621,0
19481,0
17617,1
19234,1
15976,0
14867,0
11342,0
19071,1
16535,0
11153,0
17187,1
15099,1
11296,0
11063,0
17583,1
17112,0
13535,1
14689,0
11884,1
14812,0
15968,0
16212,0
18164,0
15708,1
19378,1
19288,0
18438,1
16986,1
11136,1
18064,0
15596,1
19300,1
14350,1
15363,0
18246,0
15331,1
15015,0
19404,0
19588,0
14324,0
19415,1
17511,1
18548,0
11770,0
17847,1
16747,0
19157,0
17678,0
14242,0
14722,1
11977,0
18108,1
19203,0
17483,0
17806,1
18790,0
13214,1
14733,0
18360,1
13596,0
15797,0
18537,0
16672,0
11723,1
19108,0
11974,0
11543,1
14141,1
17121,1
19261,1
12578,1
15394,1
12074,1
13747,1
19704,1
14659,1
16670,0
19502,0
12725,1
14130,1
16485,0
11490,1
18470,0
18403,1
19100,1
11007,1
16920,0
11544,1
17371,0
11572,0
15912,1
12580,1
19588,0
19740,0
12622,1
16961,1
14256,1
12938,1
18940,1
16736,1
11845,0
16630,1
14326,0
16049,0
18590,1
19352,1
19550,1
17198,1
17226,0
14976,1
17954,1
13314,0
14984,0
11757,0
19222,0
19370,0
11919,1
14342,0
18248,1
16039,1
14221,0
11826,1
15181,1
12447,0
13695,1
11723,1
12029,0
15580,1
15638,0
16131,0
15602,0
11337,1
11541,0
13267,1
18897,1
16807,1
14775,1
17882,1
18848,0
16263,1
11547,1
18254,0
11804,1
13535,0
17321,0
17113,0
13114,1
14612,0
18992,1
12549,0
12039,1
15188,1
16376,0
18676,0
12854,0
12588,1
18743,0
18150,1
11110,0
19029,1
17629,0
17781,0
17912,0
11616,1
19305,1
13173,1
16664,0
16675,0
19983,0
12782,1
12419,1
13070,1
16188,0
11613,0
13597,1
16100,0
18563,1
19281,1
16672,1
13020,0
17769,0
18328,1
19790,1
18422,1
14219,0
13033,0
13444,0
12309,0
15872,0
15104,1
14707,0
12997,0
16231,0
18108,1
18658,1
13104,1
18821,1
17452,0
17860,0
15533,1
15763,0
12432,1
14703,0
13811,1
15501,0
17651,0
15072,1
18138,1
19069,1
19898,1
12727,0
16983,1
19666,1
17804,0
18365,1
17588,0
13353,0
15766,0
14130,1
15105,1
15621,1
11914,0
19992,0
11001,0
14485,0
17390,1
14482,1
18187,0
12774,1
18620,1
18341,0
12627,0
18989,0
14840,0
16368,1
18867,0
15805,0
12074,0
14494,1
13322,1
17855,1
18179,0
14863,1
18489,1
11984,1
16935,1
17656,1
18681,0
13212,0
17734,0
14650,1
12737,1
11305,0
14069,0
12101,0
13923,0
12564,0
12060,0
12219,0
19986,1
18329,0
13385,1
14110,0
17043,0
16455,0
11920,0
14759,1
18376,0
14134,0
13362,0
14881,0
14957,1
14268,1
19952,1
14426,1
15880,1
17004,1
13695,0
15593,1
14618,0
12665,1
15535,1
11888,1
13497,0
13975,1
18493,0
11384,1
16643,1
15643,1
15428,1
12966,0
13400,0
15176,1
13812,0
13579,0
13437,1
19485,0
17366,0
14360,1
11728,0
14095,0
13493,1
14963,0
11552,0
18881,0
11481,1
11568,0
15773,1
11215,1
15740,0
17038,1
12789,1
19711,1
17893,0
15335,0
17497,1
19037,0
11125,1
17671,0
11441,0
12669,1
18311,0
12170,1
16396,0
11812,1
18069,0
14916,1
11561,0
13450,0
13347,0
18254,0
18796,0
11371,1
18286,1
17808,1
16495,0
16797,0
18175,0
18092,0
18485,0
13580,0
12598,1
12880,1
11757,1
18376,1
11985,0
17280,0
14791,1
15619,1
12939,1
17677,0
13366,1
16139,1
13373,0
18043,1
12306,0
15225,0
16817,0
18925,1
19984,0
11132,0
11452,0
18274,0
14949,0
18292,1
11665,0
17015,0
13073,1
16451,0
18866,1
16635,0
13804,1
18948,1
12824,0
16057,0
19100,1
16900,1
18782,1
18276,1
19532,1
17298,1
19933,1
16635,1
18324,1
14721,0
18990,0
15210,1
17457,0
16778,0
14075,1
16487,1
16332,1
14419,1
16492,1
16589,0
12736,0
13033,1
14192,1
18485,0
12273,1
12039,0
19528,0
18805,0
14876,0
17413,0
15168,1
14362,1
16481,1
17730,1
19722,1
13057,1
11114,1
15936,0
16034,0
18657,1
11645,0
16024,1
16612,0
17287,1
13328,0
11367,1
18241,1
17305,0
14304,0
12032,1
12776,0
18903,0
18692,1
18672,1
18982,0
16380,0
19463,1
14902,1
18302,1
19574,0
19498,0
17711,1
14204,1
13279,0
17776,1
12422,0
11659,0
14520,1
16172,1
19343,1
12275,0
17754,1
17757,1
16790,0
16018,0
14354,0
15304,0
13298,0
19359,0
12344,1
17243,1
19961,0
19705,0
14559,1
17281,1
15716,0
18860,1
13416,1
12008,0
18981,0
18620,0
18953,0
12859,1
16652,0
16847,0
11742,1
14965,1
15264,0
11182,1
14555,1
12959,0
14405,0
15269,1
12883,0
19011,0
15720,1
11090,1
19367,1
13633,0
18565,1
13993,0
11347,1
18700,1
12058,1
19326,1
12022,1
11976,0
19688,1
12360,0
17083,1
16079,1
15163,0
11325,0
19259,1
11957,1
11839,1
11160,0
12130,1
14646,1
16028,1
16947,0
13803,0
18180,0
19175,0
15498,1
11948,1
12323,0
15438,0
12738,0
16944,0
18448,0
15719,0
13567,0
17101,1
11472,0
18485,0
13625,1
18283,1
16267,1
19016,0
18012,0
17420,0
11837,1
13699,1
18480,0
13855,0
14206,1
19174,1
19278,1
14033,0
14031,1
16845,1
11567,1
15737,0
14812,1
18145,0
18318,1
15836,0
13930,0
11124,1
19247,1
19838,1
13864,0
15935,1
19597,1
17482,1
18677,1
19998,1
18833,0
19956,0
15677,0
12271,0
16558,1
19038,1
15723,1
18945,1
14978,0
15959,1
19269,0
17230,1
16797,1
15631,1
13367,1
14740,0
14290,0
14766,0
14966,1
11522,1
13564,1
17489,1
12731,0
19637,1
11638,0
11681,1
15071,0
15068,1
14761,1
15677,1
13270,1
11963,0
11214,1
19031,0
17811,1
14304,0
11633,0
12034,0
19649,1
19348,0
18766,0
13015,1
13221,0
11474,0
19627,0
17682,0
16310,1
18046,1
14288,0
15897,1
17143,0
12743,0
15586,0
16310,0
14141,0
13343,1
18247,1
11509,0
14225,0
15448,1
16524,0
12966,1
17831,1
14174,1
17847,0
11609,1
19189,1
13006,0
18712,1
11566,1
19688,0
16820,0
18745,0
15452,0
13650,1
19160,0
11406,1
15900,1
13652,0
19915,1
11205,1
15981,1
14515,0
12063,0
19896,0
13692,1
14572,1
19651,0
17688,0
14615,1
15392,1
18172,0
19408,0
14130,0
13279,0
11843,0
11778,0
15901,1
13028,1
12600,0
19242,0
13041,1
16350,1
16567,0
17594,0
19653,0
12544,1
11779,1
18041,1
16335,0
11958,0
14473,0
13079,0
12935,1
18511,1
13632,0
16330,1
17621,1
19697,1
15884,0
16040,1
11032,0
19567,1
11807,0
17793,1
11109,0
12798,0
14212,0
14561,0
15987,0
12546,0
13732,1
14625,0
16480,0
16608,0
13460,1
14236,0
19856,1
14676,0
13413,0
19929,0
17466,1
16197,1
14550,0
14897,1
12584,1
12395,0
16322,0
14963,0
14762,1
12382,0
14562,1
14974,1
12347,1
19887,1
11829,1
15204,0
12007,0
18467,1
15911,0
13495,0
19677,0
18522,1
19602,0
15423,0
13027,0
17717,0
18507,1
19488,1
14541,0
18558,0
13995,0
12119,0
16992,1
14293,1
18526,0
18177,1
12798,1
18452,1
16228,1
19228,1
14876,1
13995,1
12936,1
12206,0
17825,0
11212,0
17878,1
16441,0
12489,1
16106,0
17694,1
16271,0
19906,0
16821,1
18910,0
15677,0
15986,0
13319,1
16244,0
11753,1
14212,0
17265,1
18031,1
15297,0
19591,1
16870,0
12705,0
13825,1
15760,0
16738,1
13478,1
16443,0
14833,1
17004,0
11634,0
12709,0
17431,0
13549,1
17582,0
13873,1
18367,1
15318,1
19406,1
12081,0
18326,0
14746,0
11088,1
11300,1
17985,1
11843,0
12864,0
16750,1
16016,0
16866,1
16551,1
11185,1
15403,1
12080,1
14353,0
14607,1
14813,1
15191,1
18645,0
18865,1
17420,0
16783,1
13341,1
14571,0
16283,0
11406,0
19666,0
17273,1
19618,0
14670,1
15890,1
16212,1
18073,1
11270,1
19995,0
12429,0
15327,1
17821,0
13608,0
12059,0
11402,1
12725,0
19827,0
15052,1
13612,1
12387,1
12789,1
16816,1
14409,1
12189,0
16538,1
17138,0
19171,0
13686,1
12273,0
19304,1
19058,0
18177,1
16499,1
12057,0
12432,1
11109,0
19667,1
19805,1
14747,1
13900,1
15094,0
18096,1
18847,1
18271,1
15891,1
13424,1
16069,1
14002,0
16745,0
14429,1
14512,1
18003,1
18777,1
19775,1
17825,1
15317,0
17517,1
19074,1
15848,1
11997,0
18111,0
14307,0
18112,1
11887,1
12800,0
16484,1
15526,1
16639,0
12298,0
19364,0
16987,0
19305,1
12945,0
12286,0
19229,1
16500,0
16350,0
16160,0
18997,1
15810,1
19351,0
15152,0
18644,1
11075,1
16477,1
11070,1
18690,1
19800,1
14887,0
14215,1
18870,1
15082,0
15231,0
16620,1
18291,1
12731,1
17799,0
17824,0
18013,1
15726,1
16017,1
16774,1
17741,0
15808,0
17115,1
13129,0
11190,0
15971,0
18986,0
19259,1
14111,0
11995,1
12084,1
18771,1
16664,1
11423,1
19060,0
12442,1
13197,1
19016,1
17095,0
11596,1
12118,0
15391,1
12908,1
13940,1
12885,0
19322,1
13484,1
13476,1
18570,0
16096,1
13817,1
15378,1
18915,1
17360,0
17839,0
19814,0
14023,1
12194,1
19451,0
17742,1
19174,1
15110,0
16666,0
13717,0
11481,1
15927,0
11770,1
15429,1
13745,0
11510,1
16035,0
15828,1
15533,0
12588,0
15067,0
15780,1
15278,1
17715,1
16955,0
15057,1
16153,0
17167,0
15805,0
18000,0
14453,1
19411,1
13123,1
16261,1
13134,1
11711,1
11937,1
13492,1
12451,1
18334,1
17680,0
16588,1
18626,1
12373,0
16537,0
15073,0
13321,1
13482,1
11617,0
17842,0
19106,1
11106,1
17926,1
13816,0
14330,0
18656,1
17641,0
11263,0
12418,1
16911,1
11990,1
14917,1
16286,1
14653,0
15283,0
19665,0
13595,1
14348,0
11362,0
14138,0
17296,1
15901,0
11605,0
13735,1
16287,0
18163,0
14003,1
18086,0
14827,1
19915,1
18073,1
12736,1
15451,1
13660,1
13845,1
19940,1
18520,0
13221,0
18438,1
16206,0
19712,0
19631,0
15922,1
14240,0
11287,1
12347,0
18167,0
18864,1
18255,1
13112,0
17548,0
15477,1
12826,1
17420,0
19946,1
11123,0
18275,0
18703,0
12225,0
15125,1
18377,0
12792,1
11105,1
11991,0
15615,1
19681,1
17535,1
15463,1
16930,0
16424,0
13241,1
11560,0
16368,0
13681,1
14999,0
13687,0
18870,0
13760,1
16398,1
13058,0
17395,0
11941,1
16009,1
16215,1
15541,1
13127,0
11031,0
18781,1
15741,0
16186,0
11045,0
16095,1
12212,0
19441,1
16887,0
18088,1
13385,0
11302,0
14632,1
13902,0
17121,0
19252,1
11314,0
18977,1
17631,1
16837,1
16896,1
13524,0
11943,0
16571,0
17179,1
12801,0
13040,1
11013,0
15490,1
17042,1
17378,1
16071,0
11164,1
17977,1
15747,1
11325,1
17226,0
14524,0
16424,0
16219,1
13168,1
13569,1
19046,0
19864,1
16565,0
18541,1
17858,0
14745,1
13536,0
16092,1
19956,0
15427,0
12197,1
11287,1
19072,0
14850,1
19234,1
17101,0
15279,1
16269,0
18177,0
14439,1
15422,0
18419,1
17655,1
11026,0
14902,1
14024,1
12367,1
12368,1
17739,0
11346,1
14185,0
17226,0
12771,0
18996,0
19250,0
12990,1
19894,1
17730,0
11322,1
15799,1
17893,0
14599,1
11740,1
16330,1
12112,0
14542,0
11616,1
19498,0
14312,1
19294,0
15861,0
12019,0
13540,1
12439,0
16142,0
17840,0
18451,1
11593,0
13169,0
17053,1
11574,0
13033,0
18632,0
11336,1
15852,0
11871,1
14564,0
18146,1
17141,0
13505,1
14706,0
12629,1
14204,0
11637,0
14337,1
13932,1
19338,1
12630,1
19925,1
14225,0
11969,0
15533,0
16191,1
14523,0
17198,0
19139,0
15740,1
15895,1
18768,1
19680,1
13533,0
16794,1
17909,0
14810,1
15223,1
16803,1
16260,0
14405,1
13349,1
15075,0
13255,1
18285,1
14455,0
11093,1
13661,1
13885,1
17185,1
13741,0
15447,1
16282,1
11343,1
15064,1
11738,1
12082,0
12952,1
19958,0
17028,0
15997,1
19544,0
17936,1
18483,1
18414,1
16142,1
11027,0
14093,1
16279,1
16133,1
16307,1
13276,1
16713,0
16027,1
16364,1
17100,0
14340,1
12358,1
17950,1
11229,0
11083,1
18335,0
12709,1
17820,1
11980,1
13777,1
15866,1
12391,0
16894,1
14724,1
15787,0
17872,1
17280,1
18819,0
14702,0
17722,1
11659,0
11365,1
18728,1
16975,0
19844,1
13286,1
15394,1
11830,0
14567,0
13148,0
13278,0
12463,1
15663,0
14270,0
11568,0
19960,0
18191,0
14510,1
13556,0
19269,1
16679,1
13753,0
14758,1
13600,0
18465,1
13398,0
14112,0
16014,1
17562,1
13167,0
12504,1
16851,0
16260,1
15579,0
18920,0
19520,1
11203,1
14477,0
18596,1
14378,1
13192,1
11900,0
15788,1
12535,0
19663,1
14554,0
17525,0
11657,1
18200,0
17869,0
15154,0
15606,1
19024,0
17107,1
15749,1
16139,0
13390,1
15330,1
17053,0
19843,0
12006,0
11604,0
13459,0
13535,0
12294,0
18300,0
12657,0
17552,1
19876,1
19907,1
11835,1
19644,0
11313,1
16809,1
15331,1
14389,0
12731,1
12612,1
17027,0
14470,0
12360,1
12147,1
17529,0
15105,1
15672,1
12643,1
14175,1
17332,1
17106,1
16651,1
11259,0
19041,0
15518,1
11475,1
19395,1
13220,0
14071,0
13230,0
12989,1
13354,0
13200,0
17980,0
14111,0
11739,1
14493,1
17814,0
15091,1
11966,0
19628,1
15170,0
11267,0
11929,1
17362,0
11263,1
11250,0
13442,1
11842,0
12315,1
17901,1
18109,0
17028,1
16922,1
19707,1
15955,0
18847,1
14654,0
17817,0
12744,1
13543,1
16978,1
13948,0
13323,0
19149,0
12395,1
16221,1
19434,1
16496,1
17938,1
16482,1
19042,1
13374,1
12558,0
14931,1
19188,0
18421,0
17532,0
13125,0
17103,1
14796,0
15303,1
16978,0
15012,1
17601,1
18506,1
11320,0
13268,1
16918,0
11342,0
13438,0
16512,1
19466,0
18797,1
19127,0
15028,0
13421,1
12759,1
19248,1
17929,1
17080,0
18433,1
13808,0
16593,0
17281,1
15224,1
12140,0
17080,0
16433,1
17678,1
15513,1
18539,0
19220,0
12372,0
17576,0
11995,1
19060,0
17170,1
19074,1
13291,0
14816,0
11337,1
12347,1
15524,1
13267,0
14900,1
13192,1
16460,1
14492,1
17152,1
16354,0
12302,1
13870,0
15782,1
13006,1
15800,1
14396,1
16789,1
11861,1
18130,0
11754,1
13754,1
19540,0
14326,1
15013,1
13839,0
19649,1
18561,0
18504,0
13627,0
16557,1
16028,1
12849,1
12542,1
18950,0
16770,0
13684,1
18095,1
14324,0
11468,0
16033,0
16464,0
17547,1
12038,1
19932,0
13274,0
19234,1
18267,1
13903,0
15803,0
17450,0
18147,1
17768,0
13082,0
11962,1
17916,1
18247,0
15024,0
14280,1
14510,1
16304,1
13358,1
17336,0
12893,0
13354,0
18469,0
18363,1
15530,1
17854,1
18314,0
12427,0
18397,0
11937,0
18361,1
16747,1
11451,1
13895,0
11708,1
18030,1
17974,1
17053,0
12112,1
14771,1
18871,1
19666,1
18503,1
15864,1
15391,0
11805,0
17733,0
19612,1
13339,1
13469,1
16254,1
16604,0
17891,1
18243,0
11967,0
12861,1
13621,0
11241,1
11109,0
17475,1
19436,1
13005,0
12118,1
18650,1
15459,1
15500,0
16622,0
18636,0
19642,0
15839,1
15127,0
11723,1
14590,1
17666,1
19197,0
12138,0
18173,1
16291,1
11821,0
11188,1
12487,1
17631,0
14059,1
12674,0
14305,0
19023,1
14740,0
14826,0
13337,0
11532,1
18214,1
11387,0
18477,0
13624,1
15865,1
15364,0
12486,1
17025,1
15731,0
19647,1
11149,1
15498,1
17217,1
11591,0
12993,1
13100,1
14694,0
14256,1
18879,0
19521,1
13781,0
17533,1
17841,1
15665,0
18794,1
15791,1
13925,1
17076,1
19755,0
12332,1
19009,0
13904,0
12668,1
19120,0
11641,0
15179,0
13646,1
18872,0
18705,0
17583,0
16462,1
11975,1
18854,1
16594,1
16198,1
14329,0
14825,0
19104,1
11803,0
17420,0
11343,0
12516,1
15077,0
16553,1
17281,0
19361,0
19323,1
13808,0
12434,0
19023,1
19257,0
19489,0
12782,1
19827,0
18990,1
19695,0
19736,0
14556,1
18888,1
19498,0
12926,1
16427,0
19704,0
19647,1
18779,0
13870,0
11039,1
13705,1
11838,1
12193,1
19222,1
17271,1
17544,1
14847,0
18590,1
11659,1
18630,1
12454,0
12298,0
19284,1
14907,1
14285,0
15400,1
19673,1
13516,0
12653,1
11554,0
15187,1
14992,0
19662,0
17327,1
15155,1
13903,0
13486,1
13206,1
18574,1
14552,1
11474,1
15360,0
13785,0
17284,0
